engine_used,genre_labels,aggregated_rating,release_year,rating_count
Unity, Strategy,82.5,2014.0,36
Unity,Platform,81.66666666666667,2017.0,35
Unity, Puzzle,81.66666666666667,2017.0,35
Unity, Adventure,81.66666666666667,2017.0,35
Unity, Indie,81.66666666666667,2017.0,35
Frostbite,RPG,81.0,2015.0,35
Frostbite, Tactical,81.0,2015.0,35
Frostbite, Adventure,81.0,2015.0,35
Frostbite,RPG,69.0,2015.0,34
Frostbite, Tactical,69.0,2015.0,34
Frostbite, Adventure,69.0,2015.0,34
Unity,Point-and-click,70.0,2017.0,29
Unity, Puzzle,70.0,2017.0,29
Unity, Simulator,70.0,2017.0,29
Unity, Adventure,70.0,2017.0,29
Unity, Indie,70.0,2017.0,29
Unreal Engine,Fighting,85.57142857142857,2015.0,30
Unreal Engine, Arcade,85.57142857142857,2015.0,30
ArenaNet Guild Wars,RPG,85.0,2015.0,36
Flixel,Platform,69.8,2013.0,33
Flixel, Adventure,69.8,2013.0,33
Flixel, Indie,69.8,2013.0,33
Mercury Steam Engine,Platform,80.0,2013.0,37
Mercury Steam Engine, Adventure,80.0,2013.0,37
Unity3D,RPG,85.0,2011.0,36
Unity3D, Indie,85.0,2011.0,36
GameMaker: Studio,Platform,94.375,2008.0,38
GameMaker: Studio, Puzzle,94.375,2008.0,38
GameMaker: Studio, Indie,94.375,2008.0,38
Unity,Shooter,57.5,2015.0,29
Unity, Simulator,57.5,2015.0,29
Unity, Strategy,57.5,2015.0,29
Unity, Indie,57.5,2015.0,29
Goliath Engine,Shooter,93.33333333333331,2009.0,27
Goliath Engine, Adventure,93.33333333333331,2009.0,27
YETI,Puzzle,52.5,2008.0,35
YETI, Adventure,52.5,2008.0,35
Gamebryo,RPG,64.0,2009.0,35
Gamebryo, Adventure,64.0,2009.0,35
Kinetica,Shooter,90.0,2001.0,37
Kinetica, Racing,90.0,2001.0,37
Unreal Engine,Point-and-click,78.875,2014.0,29
Unreal Engine, Adventure,78.875,2014.0,29
Unreal Engine, Indie,78.875,2014.0,29
Custom C# Engine,Adventure,70.0,2013.0,32
Custom C# Engine, Indie,70.0,2013.0,32
Unreal Engine 3,Shooter,60.0,2018.0,37
Aurora Engine,RPG,80.5,2007.0,35
Aurora Engine, Tactical,80.5,2007.0,35
Unreal Engine 3,Shooter,56.66666666666666,2012.0,30
Custom built engine,RPG,65.0,1995.0,36
Unreal Engine 3,Shooter,60.4,2011.0,32
Unreal Engine 3, Adventure,60.4,2011.0,32
EngineXT,Shooter,81.33333333333333,2009.0,32
Unreal Engine 5,RPG,78.33333333333333,2024.0,30
Unreal Engine 5, Adventure,78.33333333333333,2024.0,30
MT Framework,Point-and-click,85.625,2021.0,27
MT Framework, Puzzle,85.625,2021.0,27
MT Framework, Adventure,85.625,2021.0,27
MT Framework, Visual Novel,85.625,2021.0,27
Ubisoft Anvil,Shooter,77.0,2022.0,25
Ubisoft Anvil, Strategy,77.0,2022.0,25
Unreal Engine 4,Fighting,81.28571428571429,2019.0,29
AnvilNext,Shooter,63.5,2020.0,33
Unreal Engine 4,RPG,82.0,2018.0,34
Unreal Engine 4, Simulator,82.0,2018.0,34
Unreal Engine 4, Adventure,82.0,2018.0,34
Unreal Engine 4, Indie,82.0,2018.0,34
Unity,Puzzle,87.66666666666667,2019.0,33
Unity, Simulator,87.66666666666667,2019.0,33
Unity, Sport,87.66666666666667,2019.0,33
Unity, Adventure,87.66666666666667,2019.0,33
Unity, Indie,87.66666666666667,2019.0,33
Unity, Arcade,87.66666666666667,2019.0,33
Proprietary Engine,RPG,83.5,2020.0,35
Proprietary Engine, Strategy,83.5,2020.0,35
Proprietary Engine, Turn-based strategy (TBS),83.5,2020.0,35
Proprietary Engine, Indie,83.5,2020.0,35
Proprietary Engine, Card & Board Game,83.5,2020.0,35
Unity,Platform,79.0909090909091,2017.0,23
Unity, Adventure,79.0909090909091,2017.0,23
Unity, Indie,79.0909090909091,2017.0,23
Moai,RPG,81.0,2021.0,33
Moai, Simulator,81.0,2021.0,33
Moai, Adventure,81.0,2021.0,33
Moai, Indie,81.0,2021.0,33
Unreal Engine,Simulator,72.71428571428571,2017.0,29
Unreal Engine, Strategy,72.71428571428571,2017.0,29
Unreal Engine, Indie,72.71428571428571,2017.0,29
Fox Engine,Shooter,59.78571428571428,2018.0,20
Fox Engine, Strategy,59.78571428571428,2018.0,20
Fox Engine, Adventure,59.78571428571428,2018.0,20
Ego Engine,Racing,83.0,2016.0,21
Ego Engine, Simulator,83.0,2016.0,21
Ego Engine, Sport,83.0,2016.0,21
Unity,Indie,62.5,2018.0,34
Unity,Strategy,82.25,2018.0,28
Unity, Turn-based strategy (TBS),82.25,2018.0,28
Unity, Adventure,82.25,2018.0,28
Unity,Puzzle,75.1,2015.0,27
Unity, Strategy,75.1,2015.0,27
Unity, Arcade,75.1,2015.0,27
Unreal Engine,Shooter,59.0,2009.0,33
Unreal Engine,RPG,59.0,2009.0,33
Heaps.io,Fighting,78.33333333333333,2015.0,34
Heaps.io, Music,78.33333333333333,2015.0,34
Heaps.io, Platform,78.33333333333333,2015.0,34
Heaps.io,RPG,78.33333333333333,2015.0,34
Heaps.io, Strategy,78.33333333333333,2015.0,34
Heaps.io, Turn-based strategy (TBS),78.33333333333333,2015.0,34
Heaps.io, Hack and slash/Beat 'em up,78.33333333333333,2015.0,34
Heaps.io, Adventure,78.33333333333333,2015.0,34
Heaps.io, Indie,78.33333333333333,2015.0,34
Heaps.io, Card & Board Game,78.33333333333333,2015.0,34
Unity,Music,71.0,2013.0,35
Unity, Platform,71.0,2013.0,35
Unity, Puzzle,71.0,2013.0,35
Unity, Strategy,71.0,2013.0,35
Unity, Indie,71.0,2013.0,35
Nebula Device,RPG,70.0,2008.0,33
Nebula Device, Adventure,70.0,2008.0,33
Gamebryo,Real Time Strategy (RTS),86.0,2008.0,35
Gamebryo, Simulator,86.0,2008.0,35
Gamebryo, Strategy,86.0,2008.0,35
Gamebryo, Tactical,86.0,2008.0,35
Gamebryo, Indie,86.0,2008.0,35
The Sims 2 Engine,Simulator,73.0,2007.0,31
The Sims 2 Engine, Strategy,73.0,2007.0,31
The Sims 2 Engine, Adventure,73.0,2007.0,31
Unreal Engine,Shooter,58.83333333333334,2010.0,31
Unreal Engine, Simulator,58.83333333333334,2010.0,31
Unreal Engine, Adventure,58.83333333333334,2010.0,31
 SpeedTree,Shooter,58.83333333333334,2010.0,31
 SpeedTree, Simulator,58.83333333333334,2010.0,31
 SpeedTree, Adventure,58.83333333333334,2010.0,31
 PhysX,Shooter,58.83333333333334,2010.0,31
 PhysX, Simulator,58.83333333333334,2010.0,31
 PhysX, Adventure,58.83333333333334,2010.0,31
Avalanche engine,Shooter,87.0,2011.0,31
id Tech 3,Shooter,68.66666666666667,2001.0,33
Havok Physics,Real Time Strategy (RTS),67.5,2009.0,32
Havok Physics, Strategy,67.5,2009.0,32
 Essence Engine,Real Time Strategy (RTS),67.5,2009.0,32
 Essence Engine, Strategy,67.5,2009.0,32
SAGE,Real Time Strategy (RTS),60.0,2009.0,35
SAGE, Strategy,60.0,2009.0,35
Unreal Engine 5,RPG,78.0,2024.0,33
Unreal Engine 5, Simulator,78.0,2024.0,33
Unreal Engine 5, Adventure,78.0,2024.0,33
Decima,RPG,80.83333333333333,2023.0,28
Decima, Adventure,80.83333333333333,2023.0,28
Unreal Engine 4,RPG,79.83333333333333,2023.0,27
Unreal Engine 4, Hack and slash/Beat 'em up,79.83333333333333,2023.0,27
Unreal Engine 4, Adventure,79.83333333333333,2023.0,27
HTML5,Tactical,80.0,2022.0,34
HTML5, Indie,80.0,2022.0,34
HTML5, Arcade,80.0,2022.0,34
 Godot Engine,Tactical,80.0,2022.0,34
 Godot Engine, Indie,80.0,2022.0,34
 Godot Engine, Arcade,80.0,2022.0,34
Unity,Puzzle,80.0,2023.0,34
Unity, Simulator,80.0,2023.0,34
Unity, Strategy,80.0,2023.0,34
Unity, Indie,80.0,2023.0,34
Unity,Platform,88.0,2022.0,33
Unity, Puzzle,88.0,2022.0,33
Unity, Adventure,88.0,2022.0,33
Unity, Indie,88.0,2022.0,33
Ego Engine,Racing,91.66666666666669,2021.0,29
Ego Engine, Simulator,91.66666666666669,2021.0,29
Ego Engine, Sport,91.66666666666669,2021.0,29
Unity,Fighting,50.0,2023.0,33
Unity,RPG,50.0,2023.0,33
Unity, Indie,50.0,2023.0,33
Unreal Engine 4,Shooter,52.5,2020.0,32
Unreal Engine 4, Adventure,52.5,2020.0,32
Unreal Engine 4, Indie,52.5,2020.0,32
Unity,RPG,77.42857142857143,2021.0,28
Unity, Adventure,77.42857142857143,2021.0,28
Unity,Adventure,80.0,2018.0,35
Unity, Indie,80.0,2018.0,35
Unity,Puzzle,89.25,2019.0,31
Unity, Adventure,89.25,2019.0,31
Unity, Indie,89.25,2019.0,31
Unity,Point-and-click,80.0,2018.0,33
Unity, Puzzle,80.0,2018.0,33
Unity, Simulator,80.0,2018.0,33
Unity, Adventure,80.0,2018.0,33
Unity, Indie,80.0,2018.0,33
Unity, Visual Novel,80.0,2018.0,33
Sega ALLS,Fighting,76.85714285714286,2018.0,26
Sega ALLS, Adventure,76.85714285714286,2018.0,26
Sega ALLS, Arcade,76.85714285714286,2018.0,26
 Taito Type-X2,Fighting,76.85714285714286,2018.0,26
 Taito Type-X2, Adventure,76.85714285714286,2018.0,26
 Taito Type-X2, Arcade,76.85714285714286,2018.0,26
Unity,Shooter,84.0,2019.0,33
Unity,RPG,84.0,2019.0,33
Unity, Hack and slash/Beat 'em up,84.0,2019.0,33
Unity, Adventure,84.0,2019.0,33
Unity, Indie,84.0,2019.0,33
Unreal,Puzzle,69.0,2018.0,25
Unreal, Adventure,69.0,2018.0,25
Unreal, Indie,69.0,2018.0,25
Frostbite,RPG,80.33333333333333,2015.0,32
Frostbite, Strategy,80.33333333333333,2015.0,32
Eclipse Engine,RPG,85.0,2010.0,36
Eclipse Engine, Adventure,85.0,2010.0,36
AnvilNext,Adventure,70.0,2015.0,33
OGRE,RPG,72.14285714285714,2015.0,28
OGRE, Simulator,72.14285714285714,2015.0,28
OGRE, Strategy,72.14285714285714,2015.0,28
OGRE, Adventure,72.14285714285714,2015.0,28
OGRE, Indie,72.14285714285714,2015.0,28
Unreal Engine 4,Fighting,67.54545454545455,2019.0,22
Unreal Engine 4,RPG,67.54545454545455,2019.0,22
Unreal Engine 4, Hack and slash/Beat 'em up,67.54545454545455,2019.0,22
Unreal Engine 4, Adventure,67.54545454545455,2019.0,22
GameMaker,Point-and-click,64.0,2013.0,31
GameMaker, Puzzle,64.0,2013.0,31
GameMaker, Strategy,64.0,2013.0,31
GameMaker, Turn-based strategy (TBS),64.0,2013.0,31
GameMaker, Adventure,64.0,2013.0,31
GameMaker, Indie,64.0,2013.0,31
RenderWare,Racing,80.0,2007.0,31
Havok Physics,Racing,55.0,2008.0,33
Havok Physics, Sport,55.0,2008.0,33
RenderWare,Racing,80.0,2001.0,34
Visionaire,Point-and-click,67.83333333333333,2013.0,29
Visionaire, Puzzle,67.83333333333333,2013.0,29
Visionaire, Strategy,67.83333333333333,2013.0,29
Visionaire, Adventure,67.83333333333333,2013.0,29
Visionaire, Indie,67.83333333333333,2013.0,29
Ego Engine,Racing,76.5,2012.0,30
Ego Engine, Simulator,76.5,2012.0,30
Ego Engine, Sport,76.5,2012.0,30
Ego Engine, Strategy,76.5,2012.0,30
IW Engine,Shooter,80.0,2022.0,32
IW Engine, Tactical,80.0,2022.0,32
Unity,Shooter,85.66666666666667,2022.0,25
Unity, Sport,85.66666666666667,2022.0,25
Unity, Adventure,85.66666666666667,2022.0,25
Unity, Indie,85.66666666666667,2022.0,25
Unreal Engine,Puzzle,84.75,2024.0,31
Unreal Engine, Adventure,84.75,2024.0,31
Unity,Adventure,85.0,2022.0,34
Unity, Indie,85.0,2022.0,34
Unity, Visual Novel,85.0,2022.0,34
Luminous Studio,RPG,67.33333333333333,2023.0,25
Luminous Studio, Adventure,67.33333333333333,2023.0,25
Unreal Engine 4,Platform,85.66666666666667,2019.0,29
Unreal Engine 4, Puzzle,85.66666666666667,2019.0,29
Unreal Engine 4, Adventure,85.66666666666667,2019.0,29
Unreal Engine 4, Indie,85.66666666666667,2019.0,29
Unity,Simulator,79.2,2021.0,30
Unity, Strategy,79.2,2021.0,30
Unity, Turn-based strategy (TBS),79.2,2021.0,30
Asura,Shooter,72.77777777777777,2020.0,24
Asura, Arcade,72.77777777777777,2020.0,24
Unity,Puzzle,90.0,2019.0,33
Unity, Strategy,90.0,2019.0,33
Unity, Turn-based strategy (TBS),90.0,2019.0,33
Unity, Indie,90.0,2019.0,33
Yamaneko Engine,RPG,84.0,2019.0,27
Yamaneko Engine, Adventure,84.0,2019.0,27
Unity,Simulator,59.0,2018.0,34
Unity, Adventure,59.0,2018.0,34
Unity, Indie,59.0,2018.0,34
Unity, Visual Novel,59.0,2018.0,34
Unreal Engine 4,Adventure,66.25,2017.0,29
Unreal Engine 4,Puzzle,72.0,2017.0,33
Unreal Engine 4, Adventure,72.0,2017.0,33
Unreal Engine 4, Indie,72.0,2017.0,33
Asura engine,Shooter,71.0,2015.0,27
Asura engine, Tactical,71.0,2015.0,27
Asura engine, Adventure,71.0,2015.0,27
Unreal Engine 4,Shooter,91.5,2016.0,22
Unreal Engine 4, Music,91.5,2016.0,22
Unreal Engine,Shooter,72.5,2017.0,32
Unreal Engine, Simulator,72.5,2017.0,32
Unreal Engine, Strategy,72.5,2017.0,32
Unreal Engine, Indie,72.5,2017.0,32
Unity,Real Time Strategy (RTS),85.0,2016.0,27
Unity, Strategy,85.0,2016.0,27
Unity,Adventure,70.75,2016.0,30
Unity, Indie,70.75,2016.0,30
Unity,Shooter,77.0,2014.0,33
Unity, Indie,77.0,2014.0,33
Unity, Arcade,77.0,2014.0,33
Unity,Puzzle,75.33333333333333,2015.0,31
Unity, Simulator,75.33333333333333,2015.0,31
Unity, Indie,75.33333333333333,2015.0,31
Anvil,Adventure,80.0,2011.0,34
Sunshine Engine,Sport,90.0,2006.0,32
Diesel,Shooter,42.0,2009.0,29
Diesel, Adventure,42.0,2009.0,29
Sega NAOMI,Fighting,75.0,2001.0,33
Sega NAOMI, Arcade,75.0,2001.0,33
CloakNT3,Shooter,49.75,2007.0,30
PhyreEngine,Fighting,79.33333333333333,2010.0,29
PhyreEngine,RPG,79.33333333333333,2010.0,29
PhyreEngine, Hack and slash/Beat 'em up,79.33333333333333,2010.0,29
PhyreEngine, Adventure,79.33333333333333,2010.0,29
PhyreEngine, Indie,79.33333333333333,2010.0,29
Silk Engine,RPG,65.0,2013.0,31
Silk Engine, Adventure,65.0,2013.0,31
Gamebryo,Real Time Strategy (RTS),75.0,2005.0,31
Gamebryo, Simulator,75.0,2005.0,31
Gamebryo, Strategy,75.0,2005.0,31
Unity,Puzzle,90.0,2022.0,31
Unity, Indie,90.0,2022.0,31
Unreal Engine 4,RPG,72.0,2022.0,29
Unreal Engine 4, Hack and slash/Beat 'em up,72.0,2022.0,29
Unreal Engine 4, Adventure,72.0,2022.0,29
Unity,RPG,84.66666666666667,2021.0,31
Unity, Turn-based strategy (TBS),84.66666666666667,2021.0,31
Unity, Adventure,84.66666666666667,2021.0,31
Unreal Engine 4,Shooter,76.0,2021.0,30
Unreal Engine 4,RPG,76.0,2021.0,30
Unreal Engine 4, Simulator,76.0,2021.0,30
Unreal Engine 4, Adventure,76.0,2021.0,30
Luminous Studio,Fighting,73.0,2018.0,33
Luminous Studio,RPG,73.0,2018.0,33
Luminous Studio, Adventure,73.0,2018.0,33
Unreal Engine,Shooter,39.28571428571428,2018.0,26
Unreal Engine, Adventure,39.28571428571428,2018.0,26
Unreal Engine, Indie,39.28571428571428,2018.0,26
Source,Indie,90.0,2011.0,34
Serious Engine 4,Puzzle,87.5,2015.0,32
Serious Engine 4, Adventure,87.5,2015.0,32
Serious Engine 4, Indie,87.5,2015.0,32
Unreal Engine,Shooter,90.0,2012.0,33
Unreal Engine,RPG,90.0,2012.0,33
FNA,Puzzle,88.0,2015.0,33
FNA, Simulator,88.0,2015.0,33
FNA, Indie,88.0,2015.0,33
NetImmerse,Simulator,70.0,2004.0,33
NetImmerse, Strategy,70.0,2004.0,33
Unity,Puzzle,61.42857142857143,2014.0,27
Unity, Adventure,61.42857142857143,2014.0,27
Unity, Indie,61.42857142857143,2014.0,27
Visionaire,Point-and-click,76.66666666666667,2013.0,31
Visionaire, Puzzle,76.66666666666667,2013.0,31
Visionaire, Adventure,76.66666666666667,2013.0,31
Visionaire, Indie,76.66666666666667,2013.0,31
Unity,Shooter,60.3,2017.0,23
Unity, Platform,60.3,2017.0,23
Unity, Puzzle,60.3,2017.0,23
Unity, Adventure,60.3,2017.0,23
Unity, Indie,60.3,2017.0,23
Unity, Arcade,60.3,2017.0,23
Unreal Engine,Shooter,45.0,2012.0,32
Iron Engine,Real Time Strategy (RTS),91.0,2008.0,30
Iron Engine, Strategy,91.0,2008.0,30
Iron Engine, Tactical,91.0,2008.0,30
K2 Engine,Hack and slash/Beat 'em up,71.0,2010.0,33
K2 Engine, MOBA,71.0,2010.0,33
Snowdrop,Adventure,79.0,2024.0,24
Dragon Engine,RPG,80.2,2023.0,25
Dragon Engine, Hack and slash/Beat 'em up,80.2,2023.0,25
Dragon Engine, Adventure,80.2,2023.0,25
Unreal Engine 4,Simulator,70.0,2022.0,27
Unreal Engine 4, Adventure,70.0,2022.0,27
Oynx Game Solutions,Fighting,78.57142857142857,2021.0,23
Oynx Game Solutions, Hack and slash/Beat 'em up,78.57142857142857,2021.0,23
Oynx Game Solutions, Adventure,78.57142857142857,2021.0,23
Unreal Engine 4,Shooter,63.16666666666666,2024.0,26
Unreal Engine 4, Adventure,63.16666666666666,2024.0,26
Unreal Engine,Adventure,76.88888888888889,2021.0,24
Unreal Engine, Indie,76.88888888888889,2021.0,24
Frostbite 3,Shooter,70.75,2019.0,23
Frostbite 3, Strategy,70.75,2019.0,23
Frostbite 3, Tactical,70.75,2019.0,23
Unity,Puzzle,70.0,2019.0,32
Unity, Adventure,70.0,2019.0,32
Unity, Indie,70.0,2019.0,32
Unity,RPG,78.33333333333333,2019.0,29
Unity, Adventure,78.33333333333333,2019.0,29
Unity, Indie,78.33333333333333,2019.0,29
Unreal Engine 4,Real Time Strategy (RTS),87.5,2023.0,27
Unreal Engine 4, Strategy,87.5,2023.0,27
Unreal Engine 4, Adventure,87.5,2023.0,27
Scimitar,Platform,80.0,2008.0,31
Scimitar, Adventure,80.0,2008.0,31
 Havok,Platform,80.0,2008.0,31
 Havok, Adventure,80.0,2008.0,31
MonoGame,Adventure,85.0,2019.0,32
MonoGame, Indie,85.0,2019.0,32
 XNA Game Studio,Adventure,85.0,2019.0,32
 XNA Game Studio, Indie,85.0,2019.0,32
Ignite Engine,Sport,80.23529411764706,2016.0,13
Unity,Adventure,78.0,2017.0,25
Unity, Indie,78.0,2017.0,25
Unity,RPG,67.57142857142857,2016.0,25
Unity, Adventure,67.57142857142857,2016.0,25
Unity, Indie,67.57142857142857,2016.0,25
Unity,Simulator,75.0,2015.0,32
Unity, Strategy,75.0,2015.0,32
Unity, Indie,75.0,2015.0,32
BASIC,Platform,80.0,1984.0,33
BASIC, Puzzle,80.0,1984.0,33
BASIC, Arcade,80.0,1984.0,33
Torque Game Engine,Platform,78.0,2009.0,30
Torque Game Engine, Puzzle,78.0,2009.0,30
Torque Game Engine, Indie,78.0,2009.0,30
NScripter,Adventure,90.0,2009.0,29
NScripter, Visual Novel,90.0,2009.0,29
id Tech 2,Puzzle,90.0,2012.0,32
id Tech 2, Adventure,90.0,2012.0,32
id Tech 2, Indie,90.0,2012.0,32
Beard+Razor,Platform,77.5,2009.0,27
CTG (Core Technology Group),Shooter,77.0,2015.0,24
CTG (Core Technology Group), Adventure,77.0,2015.0,24
Unity,Puzzle,65.0,2018.0,30
Unity,RPG,65.0,2018.0,30
Unity, Adventure,65.0,2018.0,30
Unity, Indie,65.0,2018.0,30
Goliath Engine,Platform,69.66666666666667,2011.0,25
Goliath Engine, Adventure,69.66666666666667,2011.0,25
Dark Alliance Engine,RPG,76.5,2004.0,28
Dark Alliance Engine, Adventure,76.5,2004.0,28
Sunshine Engine,Racing,90.0,2006.0,31
Havok Physics,Shooter,65.33333333333333,2005.0,30
Havok Physics, Racing,65.33333333333333,2005.0,30
Unreal Engine,Sport,58.5,2012.0,22
Unreal Engine, Arcade,58.5,2012.0,22
GAIA,Shooter,90.0,1999.0,32
GAIA,RPG,90.0,1999.0,32
GAIA, Adventure,90.0,1999.0,32
Unity,Platform,76.66666666666667,2024.0,29
Unity,RPG,76.66666666666667,2024.0,29
Unity, Adventure,76.66666666666667,2024.0,29
Unity, Indie,76.66666666666667,2024.0,29
Ego Engine,Racing,88.33333333333333,2022.0,26
Ego Engine, Simulator,88.33333333333333,2022.0,26
Ego Engine, Sport,88.33333333333333,2022.0,26
Unity,Music,77.0,2020.0,24
Unity,RPG,77.0,2020.0,24
Unreal Engine 4,Hack and slash/Beat 'em up,69.4,2021.0,24
The Creator Engine,Simulator,83.75,2019.0,23
The Creator Engine, Strategy,83.75,2019.0,23
The Creator Engine, Turn-based strategy (TBS),83.75,2019.0,23
The Creator Engine, Tactical,83.75,2019.0,23
Unreal Engine 5,Shooter,83.0,2024.0,29
Unreal Engine 5,RPG,83.0,2024.0,29
Unreal Engine 5, Adventure,83.0,2024.0,29
Unreal Engine 4,Platform,77.5,2020.0,30
Unreal Engine 4, Puzzle,77.5,2020.0,30
Unreal Engine 4, Adventure,77.5,2020.0,30
Unreal Engine 4, Indie,77.5,2020.0,30
Frostbite,Sport,79.4,2017.0,15
Unity,Puzzle,68.3,2017.0,19
Unity, Adventure,68.3,2017.0,19
Unity, Indie,68.3,2017.0,19
Cyllista Engine,RPG,83.2,2024.0,26
Cyllista Engine, Hack and slash/Beat 'em up,83.2,2024.0,26
Cyllista Engine, Adventure,83.2,2024.0,26
Unity,Puzzle,67.8,2016.0,21
Unity, Adventure,67.8,2016.0,21
Unity, Visual Novel,67.8,2016.0,21
Taito Type X,Fighting,82.0,2010.0,24
Unity,Shooter,82.0,2020.0,25
Unity, Platform,82.0,2020.0,25
Unity, Indie,82.0,2020.0,25
Unity, Arcade,82.0,2020.0,25
Unreal Engine 4,Shooter,76.66666666666667,2017.0,25
Unreal Engine 4,RPG,76.66666666666667,2017.0,25
Unreal Engine 4, Adventure,76.66666666666667,2017.0,25
Unreal Engine 4, Indie,76.66666666666667,2017.0,25
Unity,Adventure,76.5,2019.0,30
Unity, Indie,76.5,2019.0,30
Decima,Shooter,70.45454545454545,2016.0,20
The Sims 2 Engine,RPG,75.0,2005.0,29
The Sims 2 Engine, Simulator,75.0,2005.0,29
The Sims 2 Engine, Strategy,75.0,2005.0,29
The Sims 3 Engine,RPG,78.5,2011.0,26
The Sims 3 Engine, Simulator,78.5,2011.0,26
The Sims 3 Engine, Strategy,78.5,2011.0,26
The Sims 3 Engine, Adventure,78.5,2011.0,26
Unity,Shooter,39.875,2016.0,15
Unity, Strategy,39.875,2016.0,15
Ignite Engine,Sport,78.77777777777777,2015.0,21
RenderWare,Racing,92.5,2005.0,30
RenderWare, Arcade,92.5,2005.0,30
Visionaire,Point-and-click,66.66666666666667,2015.0,29
Visionaire, Puzzle,66.66666666666667,2015.0,29
Visionaire, Adventure,66.66666666666667,2015.0,29
Visionaire, Indie,66.66666666666667,2015.0,29
id Tech 4,Puzzle,84.23076923076923,2016.0,16
id Tech 4, Adventure,84.23076923076923,2016.0,16
id Tech 4, Indie,84.23076923076923,2016.0,16
Unity,Shooter,82.18181818181819,2015.0,20
Unity, Indie,82.18181818181819,2015.0,20
Unity, Arcade,82.18181818181819,2015.0,20
Unreal Engine,Point-and-click,71.47619047619048,2015.0,29
Unreal Engine, Puzzle,71.47619047619048,2015.0,29
Unreal Engine, Adventure,71.47619047619048,2015.0,29
Unreal Engine,RPG,60.0,2008.0,29
Unreal Engine, Adventure,60.0,2008.0,29
Unreal Engine,Shooter,58.0,2007.0,28
Unreal Engine, Adventure,58.0,2007.0,28
Unreal Engine,Fighting,63.33333333333334,2011.0,26
Unreal Engine, Shooter,63.33333333333334,2011.0,26
Unreal Engine, Sport,63.33333333333334,2011.0,26
Asura,Shooter,76.0,2006.0,28
PhyreEngine,RPG,65.8,2018.0,20
PhyreEngine, Adventure,65.8,2018.0,20
PhyreEngine, Indie,65.8,2018.0,20
Vision,Platform,78.5,2012.0,28
Vision, Puzzle,78.5,2012.0,28
Vision, Adventure,78.5,2012.0,28
Vision, Indie,78.5,2012.0,28
Havok Physics,Real Time Strategy (RTS),82.0,2007.0,29
Havok Physics, Strategy,82.0,2007.0,29
 Essence Engine,Real Time Strategy (RTS),82.0,2007.0,29
 Essence Engine, Strategy,82.0,2007.0,29
RenderWare,Shooter,68.75,2006.0,27
COBRA,Simulator,72.4,2021.0,23
COBRA, Strategy,72.4,2021.0,23
Unity,Simulator,89.0,2024.0,30
Unity, Adventure,89.0,2024.0,30
Unity, Indie,89.0,2024.0,30
MT Framework,RPG,86.27272727272727,2021.0,18
MT Framework, Adventure,86.27272727272727,2021.0,18
Unreal Engine 4,RPG,67.8,2022.0,24
Unreal Engine 4, Simulator,67.8,2022.0,24
Unreal Engine 4, Adventure,67.8,2022.0,24
Unreal Engine 4, Indie,67.8,2022.0,24
Unreal Engine 4,Platform,86.83333333333333,2021.0,24
Unreal Engine 4,RPG,86.83333333333333,2021.0,24
Unreal Engine 4, Simulator,86.83333333333333,2021.0,24
Unreal Engine 4, Adventure,86.83333333333333,2021.0,24
Unreal Engine 4, Indie,86.83333333333333,2021.0,24
Unity 2017,Platform,85.0,2020.0,30
Unity 2017,RPG,85.0,2020.0,30
Unity 2017, Strategy,85.0,2020.0,30
Unity 2017, Adventure,85.0,2020.0,30
Unity 2017, Indie,85.0,2020.0,30
Unity 2019,Simulator,80.0,2021.0,29
Unity 2019, Adventure,80.0,2021.0,29
Unity 2019, Indie,80.0,2021.0,29
ArenaNet Guild Wars,RPG,83.75,2017.0,27
Unreal Engine 4,Shooter,64.4,2023.0,24
PhyreEngine,RPG,83.5,2017.0,22
PhyreEngine, Turn-based strategy (TBS),83.5,2017.0,22
Unreal Engine,Sport,69.75,2017.0,27
Unreal Engine, Indie,69.75,2017.0,27
Unreal Engine, Arcade,69.75,2017.0,27
CryEngine,RPG,58.0,2020.0,30
CryEngine, Hack and slash/Beat 'em up,58.0,2020.0,30
CryEngine, Adventure,58.0,2020.0,30
CryEngine, Indie,58.0,2020.0,30
Unity,Platform,71.25,2017.0,24
Unity, Puzzle,71.25,2017.0,24
Unity, Adventure,71.25,2017.0,24
Unity, Indie,71.25,2017.0,24
Box2D,Puzzle,70.0,2008.0,29
Box2D, Indie,70.0,2008.0,29
KEX,Shooter,89.0,2015.0,28
KEX, Puzzle,89.0,2015.0,28
KEX,RPG,89.0,2015.0,28
KEX, Adventure,89.0,2015.0,28
Unity,RPG,71.33333333333333,2018.0,21
Unity, Adventure,71.33333333333333,2018.0,21
Unity, Indie,71.33333333333333,2018.0,21
Unity, Arcade,71.33333333333333,2018.0,21
Objectnaut,Platform,85.25,2010.0,25
Objectnaut, Puzzle,85.25,2010.0,25
Forgelight Engine,Shooter,65.0,2015.0,29
Forgelight Engine, Adventure,65.0,2015.0,29
Gamebryo,RPG,68.5,2015.0,20
Gamebryo, Simulator,68.5,2015.0,20
Gamebryo, Sport,68.5,2015.0,20
Gamebryo, Strategy,68.5,2015.0,20
Gamebryo, Turn-based strategy (TBS),68.5,2015.0,20
Slayer,Racing,61.5,2006.0,27
Slayer, Strategy,61.5,2006.0,27
Slayer, Hack and slash/Beat 'em up,61.5,2006.0,27
Slayer, Adventure,61.5,2006.0,27
